Date,005930,373220,000660,207940,051910,006400,005935,005380,000270,035420
2022-09-22,54400,488500.0,86000,785000.0,626000.0,629000,49850,193500,79200,206500.0
2022-09-23,54500,460500.0,83500,770000.0,604000.0,610000,49700,190500,77600,210500.0
2022-09-26,53900,446500.0,82500,758000.0,571000.0,597000,48500,182500,74800,204500.0
2022-09-27,54200,444000.0,82000,754000.0,569000.0,587000,48500,186000,76500,204500.0
2022-09-28,52900,433500.0,81200,767000.0,546000.0,564000,47300,179500,73900,200500.0
2022-09-29,52600,440000.0,80800,813000.0,547000.0,566000,47400,181500,74500,196500.0
2022-09-30,53100,426500.0,83100,807000.0,536000.0,546000,46900,176500,71900,193500.0
2022-10-04,55200,444500.0,86200,811000.0,555000.0,556000,49300,179500,72800,176500.0
2022-10-05,56000,469000.0,89800,807000.0,560000.0,569000,51000,177000,71100,164000.0
2022-10-06,56300,478000.0,89900,812000.0,583000.0,585000,50600,178000,71500,167000.0
2022-10-07,56200,482500.0,91200,811000.0,589000.0,591000,51100,175500,71000,160000.0
2022-10-11,55400,497500.0,90200,802000.0,597000.0,600000,50200,168000,67400,158500.0
2022-10-12,55800,483000.0,94000,820000.0,591000.0,610000,50500,168000,68200,162000.0
2022-10-13,55200,477000.0,94900,807000.0,575000.0,596000,50400,164500,68300,158500.0
2022-10-14,56300,483000.0,95500,806000.0,573000.0,603000,51400,167000,69000,165500.0
2022-10-17,56600,491500.0,95200,830000.0,575000.0,605000,51700,167000,68700,167000.0
2022-10-18,56500,489000.0,95800,845000.0,611000.0,605000,51900,168000,69100,172500.0
2022-10-19,55800,497500.0,92900,847000.0,593000.0,606000,51700,168000,69000,168500.0
2022-10-20,55500,495000.0,90200,835000.0,569000.0,589000,52000,168500,68400,168500.0
2022-10-21,55900,499000.0,90500,847000.0,568000.0,627000,52000,167000,67900,166000.0
2022-10-24,57500,509000.0,91800,873000.0,575000.0,650000,52500,161500,65300,164000.0
2022-10-25,57700,511000.0,93500,884000.0,552000.0,655000,53100,162500,66300,165500.0
2022-10-26,59400,529000.0,93900,896000.0,562000.0,677000,53600,160500,65500,159500.0
2022-10-27,59500,540000.0,90000,873000.0,599000.0,727000,53400,162000,66000,161000.0
2022-10-28,57300,532000.0,83400,876000.0,615000.0,727000,51500,164000,66200,160000.0
2022-10-31,59400,528000.0,82700,877000.0,626000.0,737000,53300,164500,66300,169500.0
2022-11-01,60000,563000.0,83900,882000.0,695000.0,760000,53900,164500,66300,170500.0
2022-11-02,59600,569000.0,84500,873000.0,672000.0,725000,54100,165000,66200,174000.0
2022-11-03,59200,589000.0,82700,870000.0,683000.0,739000,53000,162000,64500,169000.0
2022-11-04,59400,592000.0,84500,871000.0,690000.0,733000,53300,163000,65300,174000.0
2022-11-07,60200,587000.0,86500,883000.0,704000.0,740000,54100,169500,67100,169000.0
2022-11-08,61800,588000.0,87700,900000.0,691000.0,730000,55700,170000,67500,177500.0
2022-11-09,62000,599000.0,89200,895000.0,715000.0,738000,56500,169500,67400,180000.0
2022-11-10,60400,605000.0,89100,907000.0,695000.0,725000,55500,169500,66600,176000.0
2022-11-11,62900,624000.0,93500,900000.0,737000.0,747000,57100,172000,68000,193500.0
2022-11-14,61900,604000.0,90900,901000.0,726000.0,759000,56700,176000,69900,188500.0
2022-11-15,62400,596000.0,91600,906000.0,710000.0,718000,57400,174500,68500,192000.0
2022-11-16,62700,600000.0,91500,880000.0,707000.0,722000,58000,172000,67800,189500.0
2022-11-17,61400,597000.0,87700,875000.0,700000.0,700000,57200,170000,66300,188000.0
2022-11-18,61800,598000.0,88400,882000.0,704000.0,701000,57100,169500,66000,185500.0
2022-11-21,61400,573000.0,86300,888000.0,682000.0,694000,56400,168000,65200,182500.0
2022-11-22,60600,571000.0,85200,888000.0,687000.0,680000,55300,165500,65200,180500.0
2022-11-23,61000,561000.0,85200,888000.0,701000.0,701000,55900,166000,66300,181500.0
2022-11-24,61400,568000.0,86900,896000.0,728000.0,720000,56200,167500,65900,188000.0
2022-11-25,61000,571000.0,85100,903000.0,721000.0,725000,55600,166000,65400,185000.0
2022-11-28,60100,562000.0,83100,885000.0,719000.0,727000,55000,167500,65400,180500.0
2022-11-29,60600,567000.0,83700,885000.0,715000.0,718000,55000,169000,67300,182500.0
2022-11-30,62200,587000.0,85000,887000.0,740000.0,729000,55900,169000,68600,187000.0
2022-12-01,62600,585000.0,84700,884000.0,722000.0,726000,56200,171500,68600,187500.0
2022-12-02,60400,584000.0,81900,870000.0,711000.0,718000,55600,169000,66500,185500.0
2022-12-05,60300,562000.0,81000,833000.0,696000.0,697000,54600,165500,65600,191500.0
2022-12-06,59200,559000.0,81000,838000.0,686000.0,706000,54000,164500,65100,185500.0
2022-12-07,58900,563000.0,78900,831000.0,679000.0,708000,53600,163000,65000,183500.0
2022-12-08,59200,531000.0,78800,827000.0,670000.0,693000,53200,162000,64700,185500.0
2022-12-09,60400,515000.0,81500,827000.0,627000.0,645000,54700,162500,65200,195000.0
2022-12-12,59500,502000.0,81100,815000.0,628000.0,650000,54300,163500,65100,193000.0
2022-12-13,59700,496500.0,82300,820000.0,623000.0,643000,53900,159500,62500,193000.0
2022-12-14,60500,498500.0,81800,837000.0,646000.0,667000,54500,163500,64100,193500.0
2022-12-15,59300,486000.0,80200,823000.0,643000.0,665000,54000,162000,64100,182500.0
2022-12-16,59500,485500.0,78400,835000.0,645000.0,667000,53800,162500,64100,180500.0
2022-12-19,59500,482000.0,79000,821000.0,633000.0,647000,53900,159000,62400,183500.0
2022-12-20,58600,487500.0,78300,820000.0,631000.0,645000,53600,157000,62400,180500.0
2022-12-21,58000,477000.0,78000,818000.0,620000.0,634000,53100,156000,62000,180000.0
2022-12-22,59100,471500.0,79200,824000.0,626000.0,637000,53600,158500,63500,184500.0
2022-12-23,58100,455500.0,77800,806000.0,610000.0,622000,52500,157000,62700,178000.0
2022-12-26,57900,457500.0,77000,822000.0,618000.0,624000,52200,158000,63700,178500.0
2022-12-27,58100,457000.0,77000,828000.0,628000.0,624000,52500,158000,64100,181000.0
2022-12-28,56600,436500.0,76000,830000.0,602000.0,603000,51300,154000,60900,180000.0
2022-12-29,55300,435500.0,75000,821000.0,600000.0,591000,50500,151000,59300,177500.0
2023-01-02,55500,446000.0,75700,827000.0,604000.0,602000,50800,157000,61500,179500.0
2023-01-03,55400,440500.0,75600,803000.0,601000.0,605000,50500,159000,62400,178500.0
2023-01-04,57800,443000.0,81000,794000.0,601000.0,603000,52100,160500,62000,182500.0
2023-01-05,58200,433500.0,81400,808000.0,581000.0,583000,53600,159000,61100,186000.0
2023-01-06,59000,444000.0,83100,808000.0,594000.0,586000,53700,159500,61500,185000.0
2023-01-09,60700,464000.0,86000,812000.0,624000.0,600000,54800,164000,64100,196500.0
2023-01-10,60400,473500.0,86500,799000.0,629000.0,612000,55000,163000,63900,193000.0
2023-01-11,60500,474500.0,87300,803000.0,634000.0,624000,54700,164000,64200,195000.0
2023-01-12,60500,478000.0,86800,811000.0,637000.0,629000,54900,166500,63900,194000.0
2023-01-13,60800,478000.0,85700,811000.0,644000.0,631000,55000,169000,65300,195000.0
2023-01-16,61100,480500.0,85800,807000.0,638000.0,624000,55300,166500,64600,200500.0
2023-01-17,61000,458000.0,86000,793000.0,619000.0,616000,55100,166000,65000,193500.0
2023-01-18,60400,458000.0,85100,793000.0,613000.0,613000,54800,164500,64700,195500.0
2023-01-19,61500,456000.0,85500,801000.0,621000.0,610000,55500,164000,64300,196000.0
2023-01-20,61800,469500.0,87600,800000.0,625000.0,619000,55900,164500,64300,196000.0
2023-01-25,63400,484000.0,91400,798000.0,652000.0,649000,56800,165700,65000,202000.0
2023-01-26,63900,517000.0,92300,795000.0,685000.0,672000,57600,174900,69300,204000.0
2023-01-27,64600,506000.0,91500,809000.0,685000.0,687000,58200,173900,68700,211500.0
2023-01-30,63300,510000.0,90700,803000.0,683000.0,687000,57300,170000,68600,207000.0
2023-01-31,61000,521000.0,88500,793000.0,690000.0,685000,55000,167000,66800,202500.0
2023-02-01,61800,522000.0,91400,804000.0,688000.0,720000,56100,170000,69500,205500.0
2023-02-02,63500,533000.0,93400,812000.0,676000.0,716000,56800,169900,69700,211500.0
2023-02-03,63800,535000.0,92200,811000.0,674000.0,714000,57100,172800,71200,223500.0
2023-02-06,61600,525000.0,89100,807000.0,658000.0,701000,55400,170700,70500,215500.0
2023-02-07,61900,542000.0,90800,813000.0,681000.0,711000,55500,170500,71300,219500.0
2023-02-08,63100,546000.0,94900,816000.0,672000.0,730000,57000,172700,71500,230500.0
2023-02-09,63000,550000.0,94400,814000.0,680000.0,738000,56800,172600,71700,230000.0
2023-02-10,62800,542000.0,93500,808000.0,673000.0,735000,56400,173400,72400,230000.0
2023-02-13,62900,522000.0,90600,807000.0,670000.0,723000,56100,171600,73200,223000.0
2023-02-14,63200,525000.0,93400,805000.0,676000.0,739000,56500,173700,73500,224000.0
2023-02-15,62200,527000.0,91700,794000.0,674000.0,726000,55800,172700,72600,215500.0
2023-02-16,63700,549000.0,92900,809000.0,717000.0,734000,56500,179300,76500,220500.0
2023-02-17,62600,533000.0,92000,799000.0,689000.0,703000,55800,179000,76400,215500.0
2023-02-20,62700,516000.0,92500,805000.0,667000.0,692000,55900,178200,76300,219000.0
2023-02-21,62100,520000.0,91200,800000.0,687000.0,692000,55300,178200,76600,215500.0
2023-02-22,61100,508000.0,89100,788000.0,666000.0,684000,54800,174200,74500,211500.0
2023-02-23,62000,507000.0,92700,789000.0,668000.0,681000,55100,176200,76400,213500.0
2023-02-24,61300,511000.0,91000,783000.0,669000.0,680000,54500,173900,75300,208000.0
2023-02-27,60500,508000.0,90000,770000.0,657000.0,678000,53600,173300,76000,208000.0
2023-02-28,60600,523000.0,89400,773000.0,680000.0,696000,53400,176300,75300,208500.0
2023-03-02,60800,535000.0,88100,772000.0,678000.0,710000,53900,178500,77800,206000.0
2023-03-03,60500,538000.0,87300,788000.0,703000.0,731000,53700,176100,78200,205500.0
2023-03-06,61500,547000.0,89700,801000.0,726000.0,781000,54700,177500,78500,214500.0
2023-03-07,60700,566000.0,88900,794000.0,740000.0,793000,54100,175100,77600,211000.0
2023-03-08,60300,562000.0,86800,777000.0,715000.0,754000,54100,174900,78900,202500.0
2023-03-09,60100,549000.0,85600,771000.0,710000.0,732000,53500,176300,78100,202000.0
2023-03-10,59500,551000.0,83300,776000.0,707000.0,737000,53200,175000,78000,199800.0
2023-03-13,60000,563000.0,84300,778000.0,718000.0,738000,53100,176000,78800,202500.0
2023-03-14,59000,548000.0,81100,772000.0,705000.0,725000,52000,171000,76300,196000.0
2023-03-15,59800,565000.0,79100,778000.0,721000.0,734000,52300,174300,79600,196400.0
2023-03-16,59900,576000.0,79000,790000.0,730000.0,739000,52000,174000,79100,197100.0
2023-03-17,61300,553000.0,84000,808000.0,702000.0,721000,53600,176600,80200,198000.0
2023-03-20,60200,544000.0,83700,812000.0,683000.0,715000,52500,175100,78000,201500.0
2023-03-21,60300,546000.0,83600,809000.0,677000.0,717000,52300,175800,77700,200500.0
2023-03-22,61100,573000.0,86900,810000.0,703000.0,732000,52600,180300,78900,207000.0
2023-03-23,62300,575000.0,88500,798000.0,712000.0,746000,52700,180500,78400,204000.0
2023-03-24,63000,569000.0,87300,797000.0,690000.0,719000,52800,177700,77600,202500.0
2023-03-27,62100,574000.0,85500,797000.0,698000.0,723000,52400,176100,76000,199300.0
2023-03-28,62900,577000.0,88400,797000.0,704000.0,722000,53000,177100,76900,199500.0
2023-03-29,62700,583000.0,86900,791000.0,705000.0,735000,53300,180400,79500,199100.0
2023-03-30,63200,588000.0,88800,782000.0,696000.0,721000,53400,181200,79400,201000.0
2023-03-31,64000,584000.0,88600,788000.0,712000.0,735000,53900,184500,81000,202000.0
2023-04-03,63100,586000.0,87200,778000.0,712000.0,745000,53800,183600,81200,198200.0
2023-04-04,63600,575000.0,84500,788000.0,722000.0,726000,53700,183800,80100,201000.0
2023-04-05,63900,588000.0,84600,788000.0,732000.0,778000,53800,186700,81300,199200.0
2023-04-06,62300,580000.0,83800,805000.0,716000.0,745000,53100,185100,81000,191900.0
2023-04-07,65000,580000.0,89100,796000.0,714000.0,738000,54800,185100,80100,193400.0
2023-04-10,65700,596000.0,90700,803000.0,750000.0,749000,55800,185900,81000,193000.0
2023-04-11,65900,610000.0,91800,812000.0,806000.0,767000,55300,192100,85000,199900.0
2023-04-12,66000,590000.0,90300,800000.0,775000.0,764000,55600,198200,86100,198000.0
2023-04-13,66100,599000.0,88700,815000.0,802000.0,769000,55000,198900,86600,196400.0
2023-04-14,65100,594000.0,89300,817000.0,802000.0,762000,55200,196100,85300,199000.0
2023-04-17,65300,591000.0,88500,812000.0,805000.0,755000,55700,195000,84500,197000.0
2023-04-18,65600,592000.0,87600,793000.0,825000.0,766000,55700,191400,82700,192800.0
2023-04-19,65500,582000.0,88200,788000.0,790000.0,758000,55500,193600,85400,191400.0
2023-04-20,65300,580000.0,87700,785000.0,800000.0,749000,54800,192500,84100,191600.0
2023-04-21,65700,572000.0,89100,785000.0,771000.0,734000,55700,190400,83300,190300.0
2023-04-24,65200,566000.0,87200,797000.0,767000.0,726000,55200,191900,84700,190000.0
2023-04-25,63600,551000.0,85500,786000.0,742000.0,706000,53700,201000,86600,186100.0
2023-04-26,64100,567000.0,87400,783000.0,727000.0,703000,53800,201500,85700,188100.0
2023-04-27,64600,587000.0,88800,778000.0,741000.0,706000,55100,202000,86600,188200.0
2023-04-28,65500,581000.0,89500,781000.0,740000.0,691000,55700,197500,84500,192300.0
2023-05-02,65700,591000.0,90200,767000.0,746000.0,700000,55700,201500,86900,193200.0
2023-05-03,65400,567000.0,89800,775000.0,726000.0,684000,55300,201000,86500,192600.0
2023-05-04,65100,564000.0,88700,797000.0,731000.0,684000,54600,199200,85900,196100.0
2023-05-08,65900,558000.0,88700,788000.0,726000.0,684000,55700,202500,87100,207000.0
2023-05-09,65300,563000.0,87300,788000.0,722000.0,680000,55600,205000,87600,211000.0
2023-05-10,64600,566000.0,86900,780000.0,709000.0,672000,55700,210000,90000,210000.0
2023-05-11,64200,553000.0,86300,783000.0,691000.0,670000,55400,208000,90100,211000.0
2023-05-12,64100,547000.0,87200,781000.0,688000.0,665000,54800,208500,89400,213500.0
2023-05-15,64500,545000.0,86400,789000.0,691000.0,674000,54400,208000,90000,212000.0
2023-05-16,65400,540000.0,90400,790000.0,695000.0,671000,55400,202500,87300,207500.0
2023-05-17,65000,560000.0,91900,787000.0,709000.0,691000,55500,204500,88100,213000.0
